지자체명,연월,영업대수,영엽횟수(회),운행거리(km),영업거리(km),공차거리(km),운행시간(초),영업시간(초),공차시간(초),합계
광주광역시,2023-10,151704,2739644,28544292.8,15118044.1,13596180.8,5028422789,2000980644,3027442145,합계
대전광역시,2023-10,147442,2807371,25417966.5,14355164.9,11620356,4715606673,2048903257,2666703416,합계
울산광역시,2023-10,126956,2318227,23755824.3,12295180.1,12510524.8,4012537700,1509048671,2503489029,합계
세종특별자치시,2023-10,8446,157690,2150948,1048150.5,1102797.4,297303815,107178532,190125283,합계
경기도 수원시,2023-10,91855,1483912,17415663.5,9482618.4,8142642.5,3059980524,1273228331,1786752193,합계
경기도 성남시,2023-10,48574,777350,10164108,5178373.7,4985734.2,1604549783,600939473,1003610310,합계
경기도 의정부시,2023-10,26151,521315,5312714,2765358.6,3256127.3,926851595,365947351,560904244,합계
경기도 안양시,2023-10,45431,722217,8800684.8,4436617.3,4370653.6,1557626160,559076308,998549852,합계
경기도 부천시,2023-10,47865,685679,8046595,3980037,4251019.9,1488832691,554596408,934236283,합계
경기도 광명시,2023-10,20289,227709,3699926.2,1820993.8,2043186.1,621828433,217174432,404654001,합계
경기도 평택시,2023-10,30355,549072,5973879.3,3077315,4068116.9,1018542707,377340997,641201710,합계
경기도 동두천시,2023-10,8559,162834,1498072,642692.8,855379.1,301358998,78746869,222612129,합계
경기도 안산시,2023-10,53153,971789,9501145.7,4932335.2,4752602.7,1720810865,665119825,1055691040,합계
경기도 고양시,2023-10,51603,724732,10017445.3,5790721.5,4236587.4,1701667507,653336395,1048331112,합계
경기도 과천시,2023-10,6462,111683,1335539,709025.1,626513.8,224854318,86718472,138135846,합계
경기도 구리시,2023-10,16894,271717,3355929.7,1830568,1548506.9,537225430,213356870,323868560,합계
경기도 남양주시,2023-10,25102,393858,5177476.9,2616752.6,2581974.3,852538871,295845681,556693190,합계
경기도 오산시,2023-10,16060,233072,3021255,1565566.3,1455688.6,512374944,196900529,315474415,합계
경기도 시흥시,2023-10,31503,433205,5760413,2699542.4,3060870.5,1018012830,328057498,689955332,합계
경기도 군포시,2023-10,13718,203814,2366940.3,1233152.2,1135330.7,423419179,157401976,266017203,합계
경기도 의왕시,2023-10,1808,25727,316251.7,162569,169740.9,54859702,19958257,34901445,합계
경기도 하남시,2023-10,7359,109139,1397036,736412.8,660623.1,228617765,86988208,141629557,합계
경기도 용인시,2023-10,39874,579830,8485142.8,4719838.8,4684866.1,1258556238,524372795,734183443,합계
경기도 파주시,2023-10,17302,290086,4446571,2252961.7,2193609.2,652737116,222113688,430623428,합계
경기도 이천시,2023-10,9186,159517,2036424,946608.1,1140914.8,336400499,106149936,230250563,합계
경기도 안성시,2023-10,9257,137469,1978182,868563.4,1282893.5,286187577,92053778,194133799,합계
경기도 김포시,2023-10,13102,178239,2884542.8,1485781.5,1564969.4,427015414,155363158,271652256,합계
경기도 화성시,2023-10,20768,304357,4981833.3,2656944.1,2335466.8,700901468,289581299,411320169,합계
경기도 광주시,2023-10,9290,133166,2003694,1012240.1,991453.8,305815350,109515520,196299830,합계
경기도 양주시,2023-10,7193,112146,1405893.3,737096.8,709470.1,219726627,82954589,136772038,합계
경기도 포천시,2023-10,6616,101531,1459107.5,633681.4,1037822.5,213747034,64840529,148906505,합계
경기도 여주시,2023-10,4197,73352,925637,395685.7,529951.2,141322815,42428524,98894291,합계
경기도 연천군,2023-10,1552,21969,403581,160217.3,243363.6,45455280,13555558,31899722,합계
경기도 가평군,2023-10,3754,64495,919596,371757.7,547838.2,122081159,35203913,86877246,합계
경기도 양평군,2023-10,4702,79529,1066428.3,453034.1,614636.8,138981432,45581373,93400059,합계
강원특별자치도 춘천시,2023-10,32661,804357,5331621.4,2623792.8,2916497.1,1049373753,402036614,647337139,합계
강원특별자치도 원주시,2023-10,34434,824700,6013580.7,3202458.8,3073576.1,1095834995,423327146,672507849,합계
강원특별자치도 강릉시,2023-10,25839,570408,4477387.9,2124653,2361733.9,807345920,283807412,523538508,합계
강원특별자치도 동해시,2023-10,10137,213660,1565492,748451.7,817040.2,319176011,89191487,229984524,합계
강원특별자치도 태백시,2023-10,5708,120603,1067728,417467.8,650260.1,183368012,43615543,139752469,합계
강원특별자치도 속초시,2023-10,12729,262927,2164581,864863.4,1299717.5,402967797,115753703,287214094,합계
강원특별자치도 삼척시,2023-10,5372,134879,894483.9,370590.1,547033.8,190881238,46071305,144809933,합계
강원특별자치도 홍천군,2023-10,3387,42450,649985,153362.8,496622.1,119620832,15402555,104218277,합계
강원특별자치도 횡성군,2023-10,1163,18110,274070,97240.1,176829.8,40316162,8993212,31322950,합계
강원특별자치도 영월군,2023-10,2154,38931,413418,118692.3,294725.6,65412619,12835389,52577230,합계
강원특별자치도 평창군,2023-10,2655,27682,573940,212089.6,361850.3,57859705,16894244,40965461,합계
강원특별자치도 정선군,2023-10,4941,78792,1305046,505243,799802.9,167546624,38437009,129109615,합계
강원특별자치도 철원군,2023-10,2223,36003,474066,212149.4,261916.5,66239344,18726870,47512474,합계
강원특별자치도 화천군,2023-10,1185,17203,244337,99384.9,144952,35821558,8040474,27781084,합계
강원특별자치도 양구군,2023-10,968,15134,276490,126145.8,150344.1,28132402,9589512,18542890,합계
강원특별자치도 인제군,2023-10,1228,14020,314513,119502.1,195010.8,37646570,8367439,29279131,합계
강원특별자치도 고성군,2023-10,1626,18332,385306,148246,237059.9,60537288,12511868,48025420,합계
강원특별자치도 양양군,2023-10,2067,22988,470087,164842.2,305244.7,71965173,13520485,58444688,합계
충청북도 청주시,2023-10,80443,1503970,14816266.9,7781358.4,7089593.5,2507121346,1063197954,1443923392,합계
충청북도 충주시,2023-10,22882,480993,3968292,1771743.7,2196548.2,712888946,229151310,483737636,합계
충청북도 제천시,2023-10,10714,188005,1776313,626417.8,1149895.1,303523183,82377032,221146151,합계
충청북도 보은군,2023-10,1933,13324,351504,111231,240272.9,45807911,11449247,34358664,합계
충청북도 옥천군,2023-10,3595,51517,552662,188173,364488.9,111854994,22352665,89502329,합계
충청북도 영동군,2023-10,2854,37799,503470,175739.7,327730.2,86071921,17333165,68738756,합계
충청북도 증평군,2023-10,2887,36139,525885,167883.9,358001,93257860,19111986,74145874,합계
충청북도 진천군,2023-10,2849,56882,758801.2,322561.1,438169.8,102075702,30623920,71451782,합계
충청북도 괴산군,2023-10,1388,15282,293653,119735.5,173917.4,32328019,11949504,20378515,합계
충청북도 음성군,2023-10,5552,102211,1437611,607316,830294.9,204629285,55175214,149454071,합계
충청북도 단양군,2023-10,1834,17871,327611.9,90726.4,756691.5,51928944,9056840,42872104,합계
충청남도 천안시,2023-10,47271,988510,9912007.9,4923940.2,5090151.7,1679253172,654881857,1024371315,합계
충청남도 공주시,2023-10,1298,18554,258983,96910.2,162072.7,46564653,10281155,36283498,합계
충청남도 보령시,2023-10,7335,126466,1235568,518751.9,716816,256391192,59683499,196707693,합계
충청남도 아산시,2023-10,24141,408890,5167319,2337925.8,2829393.1,830686927,253471053,577215874,합계
충청남도 서산시,2023-10,2461,56612,527211.5,237743.5,354465.4,107940733,27406038,80534695,합계
충청남도 논산시,2023-10,6531,99180,1161250.4,456978,705905.9,231655646,50830282,180825364,합계
충청남도 계룡시,2023-10,1573,32938,391109,178627.8,212481.1,57189622,18367779,38821843,합계
충청남도 당진시,2023-10,2641,48158,664536,259827.6,404708.3,94042986,25026161,69016825,합계
충청남도 금산군,2023-10,31,374,6582,2183.3,4398.6,1166068,239773,926295,합계
충청남도 부여군,2023-10,4,63,750,303.3,446.6,116568,27504,89064,합계
충청남도 서천군,2023-10,449,4438,91409,27126.2,64282.7,12394643,2502877,9891766,합계
충청남도 청양군,2023-10,1581,9362,236406,65532.9,170873,46230668,6354240,39876428,합계
충청남도 홍성군,2023-10,2729,50059,510733,206820.9,303912,98435129,22098970,76336159,합계
충청남도 예산군,2023-10,1403,22968,294156,105473.8,188682.1,51363249,10532271,40830978,합계
충청남도 태안군,2023-10,1462,16472,282763,88235.3,194527.6,46752378,8177334,38575044,합계
전북특별자치도 전주시,2023-10,62403,1292892,10950985,5315351.7,5635633.2,2017245474,793315281,1223930193,합계
전북특별자치도 군산시,2023-10,27801,551605,4964433,2197913.2,2766519.7,874761655,281001233,593760422,합계
전북특별자치도 익산시,2023-10,6161,133881,1160859,531370.5,629488.4,217977415,68171545,149805870,합계
전북특별자치도 정읍시,2023-10,10688,159227,1789667.1,567766.8,1503184.1,338456219,68168144,270288075,합계
전북특별자치도 남원시,2023-10,6049,88678,951103,312270.9,638832,198128616,35903559,162225057,합계
전북특별자치도 김제시,2023-10,3281,33042,514032,157277.1,356754.9,82640762,17504402,65136360,합계
전북특별자치도 완주군,2023-10,1224,19109,244859,101458.7,149981.2,40126267,12229854,27896413,합계
전북특별자치도 진안군,2023-10,831,5640,184440,49873.7,134566.2,21447531,5075901,16371630,합계
전북특별자치도 무주군,2023-10,453,2790,75764,21528,54235.9,9149218,2282197,6867021,합계
전북특별자치도 장수군,2023-10,619,2436,135500,30140.7,105359.2,12447677,3042649,9405028,합계
전북특별자치도 임실군,2023-10,822,6259,169527,69130.6,100396.3,18513267,6281902,12231365,합계
전북특별자치도 순창군,2023-10,,,,,,,,,합계
전북특별자치도 고창군,2023-10,234,2985,51096,14579.2,36516.7,7296078,1361606,5934472,합계
전북특별자치도 부안군,2023-10,,,,,,,,,합계
전라남도 목포시,2023-10,30106,740336,5642598,2630278.5,3012319.4,948273820,390543647,557730173,합계
전라남도 여수시,2023-10,32243,810705,6523836.6,3437508.7,3097168.2,1083014283,432224486,650789797,합계
전라남도 순천시,2023-10,9387,271788,2107880.7,1135742.3,1112382.6,356910682,146739744,210170938,합계
전라남도 나주시,2023-10,60,281,10785,2107.2,8677.7,1212963,222079,990884,합계
전라남도 광양시,2023-10,8069,152446,1560571.6,721777.7,842637.2,284982917,80440600,204542317,합계
전라남도 담양군,2023-10,2053,16642,345754,115288.3,230465.6,52588973,11436408,41152565,합계
전라남도 곡성군,2023-10,195,682,44252,7593.8,36658.1,4260322,557972,3702350,합계
전라남도 구례군,2023-10,456,4800,93143,23670.6,69472.3,14502730,2085762,12416968,합계
전라남도 고흥군,2023-10,802,4884,176002,33319.8,142682.1,21079793,3557765,17522028,합계
전라남도 보성군,2023-10,1910,15607,399503,125975,273527.9,38088241,10300310,27787931,합계
전라남도 화순군,2023-10,2980,50735,511425,194396,317028.9,103968819,22119564,81849255,합계
전라남도 장흥군,2023-10,625,5113,149127,43127.5,105999.4,16489857,3530777,12959080,합계
전라남도 강진군,2023-10,,,,,,,,,합계
전라남도 해남군,2023-10,2521,36171,604734,173359.9,431374,72671553,15803940,56867613,합계
전라남도 영암군,2023-10,299,2716,75023,22788.8,52234.1,5630627,1919908,3710719,합계
전라남도 무안군,2023-10,3322,50811,782118.2,303472.5,484024.4,99206280,31130908,68075372,합계
전라남도 함평군,2023-10,504,1880,96660,18207.4,78452.5,8803531,1626411,7177120,합계
전라남도 영광군,2023-10,1775,13765,358093,88710.6,269382.3,60485997,9123594,51362403,합계
전라남도 장성군,2023-10,2371,21960,447812,133895.3,313916.6,81800386,12705227,69095159,합계
전라남도 완도군,2023-10,2270,29975,439902,106961.6,332940.3,62274906,10737857,51537049,합계
전라남도 진도군,2023-10,1457,6576,333758,70717.2,263040.7,33353312,6125993,27227319,합계
전라남도 신안군,2023-10,1196,11615,236883,80919.6,155963.3,26465187,9247607,17217580,합계
경상북도 포항시,2023-10,50621,941940,9090567,4335625.7,4869489.2,1548930745,562140153,986790592,합계
경상북도 경주시,2023-10,26427,510998,5459523,2520483,2950261.9,845687275,280977767,564709508,합계
경상북도 김천시,2023-10,,,,,,,,,합계
경상북도 안동시,2023-10,3166,73043,616443,277809.4,338633.5,109762139,34108089,75654050,합계
경상북도 구미시,2023-10,5497,131566,1178645,658948.6,519696.3,198350849,81510839,116840010,합계
경상북도 영주시,2023-10,4706,94949,734577,284711.8,449865.1,142581266,38704864,103876402,합계
경상북도 영천시,2023-10,6545,107408,1064580,412400,652179.9,170955357,48586949,122368408,합계
경상북도 상주시,2023-10,3168,44558,413674,136127.2,277546.7,98216666,18160238,80056428,합계
경상북도 문경시,2023-10,,,,,,,,,합계
경상북도 경산시,2023-10,3498,56326,683871,329789.9,354081,113999008,37993908,76005100,합계
경상북도 의성군,2023-10,1866,10198,365251.9,79298,287535.9,42795650,7029763,35765887,합계
경상북도 청송군,2023-10,1022,7049,196972,66348,130623.9,20948026,5697813,15250213,합계
경상북도 영양군,2023-10,836,5001,174416,63792.1,110623.8,18440189,5754359,12685830,합계
경상북도 영덕군,2023-10,1738,16725,297000,102752.8,194247.1,26839704,9324094,17515610,합계
경상북도 청도군,2023-10,177,1206,23692,7373,16318.9,3171226,755408,2415818,합계
경상북도 고령군,2023-10,122,862,28069,9743,18325.9,3758258,746608,3011650,합계
경상북도 성주군,2023-10,,,,,,,,,합계
경상북도 칠곡군,2023-10,,,,,,,,,합계
경상북도 예천군,2023-10,1311,11104,254482,66218.1,188263.8,30248339,5684520,24563819,합계
경상북도 봉화군,2023-10,381,1289,73423,14446,58976.9,7553759,1019578,6534181,합계
경상북도 울진군,2023-10,522,6220,118178,34309.7,83868.2,13957305,2705755,11251550,합계
경상북도 울릉군,2023-10,,,,,,,,,합계
경상남도 창원시,2023-10,77792,1515669,15232281.2,7534751.8,8171264.1,2346871729,912164408,1434707321,합계
경상남도 진주시,2023-10,34494,789579,6648898,3335383.6,3313514.3,1139474303,413277610,726196693,합계
경상남도 통영시,2023-10,14087,303414,2827007.8,1180848.1,1784713.8,483800416,147757224,336043192,합계
경상남도 사천시,2023-10,11208,224298,2028525.2,821621.8,1209084.1,387609927,93032976,294576951,합계
경상남도 김해시,2023-10,18024,351579,3591208.1,1658666.3,3024035.6,645696028,207975768,437720260,합계
경상남도 밀양시,2023-10,7523,120096,1198878,458067.2,740810.7,215578198,52963741,162614457,합계
경상남도 거제시,2023-10,14743,367317,3200885.3,1658516.7,1552108.2,563962792,188617406,375345386,합계
경상남도 양산시,2023-10,6443,145902,1351449,640091,711357.9,244061412,76177393,167884019,합계
경상남도 의령군,2023-10,1205,7397,203452,67382.6,136069.3,19061645,5846777,13214868,합계
경상남도 함안군,2023-10,3108,30333,554285,206300.2,347984.7,80178914,20374763,59804151,합계
경상남도 창녕군,2023-10,3140,21498,557084,152735.6,404348.3,77690010,14191726,63498284,합계
경상남도 고성군,2023-10,2519,27301,448449,148557.5,299891.4,65416833,16027115,49389718,합계
경상남도 남해군,2023-10,,,,,,,,,합계
경상남도 하동군,2023-10,1661,7273,369994,72484.5,297509.4,33522720,6015384,27507336,합계
경상남도 산청군,2023-10,1563,15048,343050,136624.2,206425.7,30257830,11423504,18834326,합계
경상남도 함양군,2023-10,2088,14234,354658,83665.8,270992.1,45751600,7932777,37818823,합계
경상남도 거창군,2023-10,4113,64581,712143,240301.7,471841.2,102243820,26545428,75698392,합계
경상남도 합천군,2023-10,2034,9653,408968,101725.2,307242.7,42401664,8987108,33414556,합계
제주특별자치도,2023-10,39189,809868,8838692.1,4921764.7,4176337.2,1330120873,581778729,748342144,합계
서울특별시,2023-11,1043536,15841141,215212047.2,135013266,125451172.9,34917231084,17922545193,16994685891,합계
부산광역시,2023-11,403221,6015752,69676873,34602122.9,35074750,12717405471,4717932746,7999472725,합계
대구광역시,2023-11,218649,3207196,35166810.8,16620713.8,18558305.1,6635576508,2359819242,4275757266,합계
인천광역시,2023-11,281813,4067716,53516096.6,27999919,25847991.9,9287017400,3537365155,5749652245,합계
광주광역시,2023-11,145784,2679840,26977069.2,14691670.9,12441519,4878281093,2000031479,2878249614,합계
대전광역시,2023-11,133659,2628415,23613563.5,13409684.1,11380772.8,4410570659,1943367575,2467203084,합계
울산광역시,2023-11,124932,2293622,23493916.4,12151121.5,12599449.4,4007722069,1503542720,2504179349,합계
세종특별자치시,2023-11,8402,163011,2168791,1064908.4,1103882.5,300940077,109996949,190943128,합계
경기도 수원시,2023-11,91284,1517520,17329479,9714806.2,7795492.7,3104653005,1325920174,1778732831,합계
경기도 성남시,2023-11,48187,792317,10076942,5277841.3,4799100.6,1620776164,625823510,994952654,합계
경기도 의정부시,2023-11,26844,544611,5442177,2836618.7,3951625.2,969393091,384883410,584509681,합계
경기도 안양시,2023-11,45328,763727,8955958,4715222.6,4240735.3,1596748279,605678956,991069323,합계
경기도 부천시,2023-11,49626,736353,8222061.2,4151797.9,4218617,1566359349,599179915,967179434,합계
경기도 광명시,2023-11,20027,229370,3598854.3,1808679.4,1876793.5,622928552,223995505,398933047,합계
경기도 평택시,2023-11,31289,606581,6166348.1,3247516.2,4196489.7,1067622487,403325473,664297014,합계
경기도 동두천시,2023-11,8544,166104,1492550,641465.4,851084.5,300975535,79028577,221946958,합계
경기도 안산시,2023-11,54182,1025413,9523876.7,5081762.6,4636271.3,1758468493,705555386,1052913107,합계
경기도 고양시,2023-11,51180,732698,9863692,5734791.8,4128900.1,1703560380,662385744,1041174636,합계
경기도 과천시,2023-11,6355,111065,1306218,709974.4,596243.5,224136497,89435787,134700710,합계
경기도 구리시,2023-11,16739,272167,3319498.2,1816053.5,1506564.4,546598331,216391312,330207019,합계
경기도 남양주시,2023-11,24772,402283,5084298.9,2627076.2,2472517.7,855060979,302676462,552384517,합계
경기도 오산시,2023-11,15887,232253,2954193,1544887.3,1409305.6,511242668,199096209,312146459,합계
경기도 시흥시,2023-11,30053,442726,5493429,2694854.5,2798574.4,985074759,333506766,651567993,합계
경기도 군포시,2023-11,13432,204221,2315029.3,1230934,1085794.9,420025505,161308257,258717248,합계
경기도 의왕시,2023-11,1791,27206,327716,177205.5,150510.4,56731995,21639340,35092655,합계
경기도 하남시,2023-11,7483,113387,1433690.4,758508.1,702389.8,237704857,91065640,146639217,합계
경기도 용인시,2023-11,39414,579498,8309776.6,4662880.2,4390838.7,1261843772,530086591,731757181,합계
경기도 파주시,2023-11,17589,298604,4514663,2290918.3,2223744.6,670523796,228243819,442279977,합계
경기도 이천시,2023-11,9529,169213,2126897.9,1006630,1130484.9,350744041,113523203,237220838,합계
경기도 안성시,2023-11,9160,133562,1915568.7,837885.4,1235257.5,288964219,89445751,199518468,합계
경기도 김포시,2023-11,13404,183090,2904846.9,1501597.7,1778286.2,442930973,159632240,283298733,합계
경기도 화성시,2023-11,25524,372098,5987872.8,3226675.3,2923189.6,865200253,362697191,502503062,합계
경기도 광주시,2023-11,9120,132583,1937786,992141.9,945644,304386202,109428852,194957350,합계
경기도 양주시,2023-11,7014,113749,1360437.2,735588.6,782035.3,219389760,83888761,135500999,합계
경기도 포천시,2023-11,6403,98063,1361081.6,591847.2,1075429.7,208447648,61181578,147266070,합계
경기도 여주시,2023-11,4078,70367,873395,376513.6,496881.3,137758761,40417127,97341634,합계
경기도 연천군,2023-11,1546,21795,407992,161979,246012.9,46035347,13428862,32606485,합계
경기도 가평군,2023-11,3641,64894,850528,368127.6,482400.3,117522654,33412559,84110095,합계
경기도 양평군,2023-11,4721,77051,1011342,431402.1,579939.8,138952036,42951137,96000899,합계
강원특별자치도 춘천시,2023-11,32070,808175,5156021.8,2581149.1,3166063.8,1044703389,404256994,640446395,합계
강원특별자치도 원주시,2023-11,34007,826966,5985085.9,3183651.8,3041445.1,1111701395,427203785,684497610,합계
강원특별자치도 강릉시,2023-11,25031,550364,4187224.6,1971554.1,2224959.8,781487618,268527863,512959755,합계
강원특별자치도 동해시,2023-11,9878,202338,1471098,688006,783091.9,311821161,82590523,229230638,합계
강원특별자치도 태백시,2023-11,5543,122509,1052790,416392.6,636397.3,181385543,43450170,137935373,합계
강원특별자치도 속초시,2023-11,11761,249890,1852788,759449.5,1093338.4,363085604,104003439,259082165,합계
강원특별자치도 삼척시,2023-11,5391,136206,864085.4,369121.6,531147.3,190555715,46653938,143901777,합계
강원특별자치도 홍천군,2023-11,3350,44391,654546,159544.8,495001.1,119665539,15982520,103683019,합계
강원특별자치도 횡성군,2023-11,1145,17262,253738,87175.1,166562.8,40315689,8215520,32100169,합계
강원특별자치도 영월군,2023-11,2057,37806,388930,113349.5,275580.4,64480826,12249702,52231124,합계
강원특별자치도 평창군,2023-11,2537,23306,482296,172302.7,309993.2,51906334,13396299,38510035,합계
강원특별자치도 정선군,2023-11,4759,72547,1201603,456560.7,745042.2,161856582,34643728,127212854,합계
강원특별자치도 철원군,2023-11,2239,31498,431126,180972.8,250153.1,65618166,15456878,50161288,합계
강원특별자치도 화천군,2023-11,1262,18211,242441,95970.2,146470.7,39947954,7865489,32082465,합계
강원특별자치도 양구군,2023-11,893,13712,249096,114452.8,134643.1,26034599,8680447,17354152,합계
강원특별자치도 인제군,2023-11,1159,12843,254097,98964,155132.9,32452971,7021114,25431857,합계
강원특별자치도 고성군,2023-11,1572,16751,345909,129998,215910.9,58424884,10800202,47624682,합계
강원특별자치도 양양군,2023-11,1947,20079,326998,124364.8,202633.1,60509991,10599975,49910016,합계
충청북도 청주시,2023-11,80129,1513596,14621472.4,7717855.1,6910676.8,2526018780,1072157762,1453861018,합계
충청북도 충주시,2023-11,22663,479218,3933226,1739877.7,2193348.2,716839332,227933125,488906207,합계
충청북도 제천시,2023-11,10630,188509,1735957,616319.7,1119637.2,304242615,81916142,222326473,합계
충청북도 보은군,2023-11,1822,11794,310069,95201.2,214867.7,44397571,10051383,34346188,합계
충청북도 옥천군,2023-11,3533,52336,546203,185315.4,360887.5,114022892,22458333,91564559,합계
충청북도 영동군,2023-11,2799,36322,480948,164737.1,316210.8,86451110,16274535,70176575,합계
충청북도 증평군,2023-11,2836,35188,508897.3,157495.3,352903.6,94927757,18449443,76478314,합계
충청북도 진천군,2023-11,2705,55407,711033.4,301814.4,410471.5,97989815,29445988,68543827,합계
충청북도 괴산군,2023-11,1383,15088,293730,117611.8,176118.1,33360473,11744768,21615705,합계
충청북도 음성군,2023-11,5407,98791,1392299,569993.9,822305,203424746,52428509,150996237,합계
충청북도 단양군,2023-11,1819,16171,290248.6,77223,928351.9,51659477,7610938,44048539,합계
충청남도 천안시,2023-11,48712,1083035,10289344.9,5363975.3,4991296.6,1777257820,728776362,1048481458,합계
충청남도 공주시,2023-11,1290,19152,247628,96112.1,151515.8,46619798,10365304,36254494,합계
충청남도 보령시,2023-11,7198,125739,1190353,491438.3,698914.6,251441147,58045582,193395565,합계
충청남도 아산시,2023-11,23664,413381,5011323,2362729.1,2648593.8,814422365,261263854,553158511,합계
충청남도 서산시,2023-11,2415,56399,518392,224909.6,344545.3,108069170,26714825,81354345,합계
충청남도 논산시,2023-11,7917,121256,1368412,543739,824672.9,274878642,61287626,213591016,합계
충청남도 계룡시,2023-11,1490,30380,327347,146600.2,180746.7,53302574,15478234,37824340,합계
충청남도 당진시,2023-11,2574,47382,626003,242201.7,383801.2,92331366,23800060,68531306,합계
충청남도 금산군,2023-11,26,279,5206,1599.1,3606.8,878528,171056,707472,합계
충청남도 부여군,2023-11,73,1009,16831,6031,10799.9,3013087,520090,2492997,합계
충청남도 서천군,2023-11,433,4314,85917,24926,60990.9,12703725,2386864,10316861,합계
충청남도 청양군,2023-11,1533,8588,230348,58530,171817.9,44827679,5484859,39342820,합계
충청남도 홍성군,2023-11,2666,52114,506996,205427.3,301568.6,99178270,22674869,76503401,합계
충청남도 예산군,2023-11,1365,21946,280040,97500.9,182539,50716413,9655151,41061262,합계
충청남도 태안군,2023-11,1417,15259,244884,75502,169381.9,44727309,7324003,37403306,합계
전북특별자치도 전주시,2023-11,60860,1275067,10525123.3,5229367.9,5335721,1978808693,795843517,1182965176,합계
전북특별자치도 군산시,2023-11,27348,572331,4813172.6,2263711.6,2553179.3,860416330,294387746,566028584,합계
전북특별자치도 익산시,2023-11,6003,128963,1115918,510580.4,605337.5,210604977,65644762,144960215,합계
전북특별자치도 정읍시,2023-11,10339,163892,1761220.8,588443.9,1367476,335424586,72118947,263305639,합계
전북특별자치도 남원시,2023-11,5917,88680,927243,304377.3,622865.6,193451487,35445734,158005753,합계
전북특별자치도 김제시,2023-11,3199,31861,491794,145838.1,345955.8,82097872,16643403,65454469,합계
전북특별자치도 완주군,2023-11,1170,19891,241938.4,106507.5,138953.4,40316663,12848534,27468129,합계
전북특별자치도 진안군,2023-11,786,5389,178555,47767.1,130787.8,21952070,5104576,16847494,합계
전북특별자치도 무주군,2023-11,441,2867,69906,21332.5,48573.4,8684654,2139944,6544710,합계
전북특별자치도 장수군,2023-11,616,2413,133082,27585.8,105496.1,12508782,2724261,9784521,합계
전북특별자치도 임실군,2023-11,826,6122,173015,67736.1,105278.8,19283640,6053096,13230544,합계
전북특별자치도 순창군,2023-11,,,,,,,,,합계
전북특별자치도 고창군,2023-11,243,3090,46568,13845.9,32722,7537940,1367357,6170583,합계
전북특별자치도 부안군,2023-11,19,204,2652,777.3,1874.6,674690,76457,598233,합계
전라남도 목포시,2023-11,29969,655981,5338649,2391071.2,2947577.7,945825671,347916741,597908930,합계
전라남도 여수시,2023-11,31863,723703,6155933.2,3027406.7,3135458.2,1080870376,381025801,699844575,합계
전라남도 순천시,2023-11,9154,241689,1964251.8,1013307.8,1217719.1,352701572,128718948,223982624,합계
전라남도 나주시,2023-11,57,535,10759,2960.4,7798.5,1316455,323853,992602,합계
전라남도 광양시,2023-11,8216,171527,1601224,805113,796110.9,297031877,89885020,207146857,합계
전라남도 담양군,2023-11,1965,15783,324157,107911.8,216245.1,50915586,10591632,40323954,합계
전라남도 곡성군,2023-11,207,1090,38131,10318.5,27812.4,5447791,839011,4608780,합계
전라남도 구례군,2023-11,419,4308,77781,19901.4,57879.5,13546268,1824979,11721289,합계
전라남도 고흥군,2023-11,802,5063,180552,36870.3,143681.6,20875525,3722253,17153272,합계
전라남도 보성군,2023-11,1849,17252,368450,117240.3,251209.6,38289511,10128896,28160615,합계
전라남도 화순군,2023-11,2993,49733,496007,186267.7,309739.2,106464049,21394705,85069344,합계
전라남도 장흥군,2023-11,614,5054,147969,40565.8,107403.1,17146872,3519396,13627476,합계
전라남도 강진군,2023-11,13,73,2119,409.7,1709.2,289156,34502,254654,합계
전라남도 해남군,2023-11,2482,35637,606914,184693.5,422220.4,73621615,16547643,57073972,합계
전라남도 영암군,2023-11,750,7173,155002,50816.1,104185.8,16247075,4383416,11863659,합계
전라남도 무안군,2023-11,578,9531,121830.5,44796.5,231528.4,19471580,5279526,14192054,합계
전라남도 함평군,2023-11,86,376,16815,3239.6,13575.3,1535330,333221,1202109,합계
전라남도 영광군,2023-11,1830,15091,368158,90712.3,277445.6,62439883,9193519,53246364,합계
전라남도 장성군,2023-11,2283,22513,428183.1,134986.1,319662.8,78550089,12540368,66009721,합계
전라남도 완도군,2023-11,2327,30998,437878,111409.5,326468.4,63743695,11451103,52292592,합계
전라남도 진도군,2023-11,1492,7859,343124,80566.7,262557.2,34789109,6747628,28041481,합계
전라남도 신안군,2023-11,1129,11999,217398,85813,131584.9,24331620,9439196,14892424,합계
경상북도 포항시,2023-11,48881,919392,8746327,4186418.2,4559908.7,1512089954,550253104,961836850,합계
경상북도 경주시,2023-11,25692,501045,5201778.2,2401048.6,2819771.3,825620970,267367514,558253456,합계
경상북도 김천시,2023-11,842,14734,179936,83489.7,96446.2,31545912,8418318,23127594,합계
경상북도 안동시,2023-11,2915,65249,552634,242906.8,309727.1,100969107,29951157,71017950,합계
경상북도 구미시,2023-11,5540,132929,1176388,655540.6,520847.3,202547602,81973787,120573815,합계
경상북도 영주시,2023-11,6880,133127,983303,381864,601438.9,209693370,53329275,156364095,합계
경상북도 영천시,2023-11,6340,104256,1027166,386758.9,640407,172586746,46159602,126427144,합계
경상북도 상주시,2023-11,1917,23214,290125,76716.2,213408.7,65694392,9533338,56161054,합계
경상북도 문경시,2023-11,,,,,,,,,합계
