"날짜","지역","관광총소비(천원)","외식소비(천원)","숙박소비(천원)","관광활동(천원)"
"2023-06-05","경주시","3386885","1299630","235708","52848"
"2023-06-06","경주시","3128024","1221078","290207","38270"
"2023-06-07","경주시","2018641","511213","85546","12370"
"2023-06-08","경주시","2095856","482413","146568","11844"
"2023-06-09","경주시","2517233","590798","336465","13394"
"2023-06-10","경주시","3313808","1138518","433610","32947"
"2023-06-11","경주시","2847579","1104199","185355","40337"
"2023-06-12","경주시","1941630","509487","79841","14680"
"2023-06-13","경주시","1961202","502746","86456","11001"
"2023-06-14","경주시","1810079","472628","103731","8780"
"2023-06-15","경주시","2059357","500857","117489","10859"
"2023-06-16","경주시","2370244","655842","152359","10947"
"2023-06-17","경주시","3543977","1261186","378436","34225"
"2023-06-18","경주시","3037880","1179115","280861","35147"
"2023-06-19","경주시","2096725","574161","82862","10397"
"2023-06-20","경주시","1992043","502899","77626","10378"
"2023-06-21","경주시","1978429","513384","195631","9923"
"2023-06-22","경주시","2096841","614427","102783","13207"
"2023-06-23","경주시","2580587","722240","183689","17540"
"2023-06-24","경주시","3545394","1344348","272700","119143"
"2023-06-25","경주시","3049181","1189504","294039","51805"
"2023-06-26","경주시","1789392","494157","135620","14146"
"2023-06-27","경주시","2014442","487840","155263","13134"
"2023-06-28","경주시","2066501","519343","104949","15248"
"2023-06-29","경주시","1964267","500520","87467","19394"
"2023-06-30","경주시","2066664","575611","183130","13656"
"2023-07-01","경주시","3312834","1163824","320773","52809"
"2023-07-02","경주시","2911401","1133344","255590","51996"
"2023-07-03","경주시","2041918","500648","111562","13333"
"2023-07-04","경주시","1832991","452338","101239","9952"
"2023-07-05","경주시","1863841","478494","98137","13547"
"2023-07-06","경주시","2247079","519935","257920","26805"
"2023-07-07","경주시","1895419","512037","133364","21708"
"2023-07-08","경주시","3100203","1080141","238498","71501"
"2023-07-09","경주시","2862819","1160182","254108","48684"
"2023-07-10","경주시","2016413","540589","123614","19968"
"2023-07-11","경주시","1752560","437088","107666","15715"
"2023-07-12","경주시","1974259","447100","168651","12928"
"2023-07-13","경주시","1912119","462701","99232","16336"
"2023-07-14","경주시","2019981","555717","152987","24172"
"2023-07-15","경주시","2901726","1055896","231022","59026"
"2023-07-16","경주시","2295309","917369","280806","38736"
"2023-07-17","경주시","1925915","510038","128620","18864"
"2023-07-18","경주시","1518740","380937","101413","15084"
"2023-07-19","경주시","1880041","485411","109742","15385"
"2023-07-20","경주시","2251827","616212","144521","18794"
"2023-07-21","경주시","2546093","714780","232918","24241"
"2023-07-22","경주시","3043931","1110328","252281","58954"
"2023-07-23","경주시","2809338","1128828","304629","47252"
"2023-07-24","경주시","2190226","661296","195408","64027"
"2023-07-25","경주시","2384078","725432","222819","32635"
"2023-07-26","경주시","2513364","714038","240635","41064"
"2023-07-27","경주시","2889381","863331","333462","37147"
"2023-07-28","경주시","3371077","1002546","401539","125611"
"2023-07-29","경주시","4221553","1599470","476198","74849"
"2023-07-30","경주시","4158922","1676320","511708","79106"
"2023-07-31","경주시","3526051","1282272","389832","72323"
"2023-08-01","경주시","3219071","1201822","388973","62411"
"2023-08-02","경주시","3209862","1160294","377956","71178"
"2023-08-03","경주시","3153964","1174644","363611","69900"
"2023-08-04","경주시","3303271","1184970","384553","72887"
"2023-08-05","경주시","3765475","1483858","417006","100283"
"2023-08-06","경주시","3303453","1341381","468706","62194"
"2023-08-07","경주시","2713394","873538","256311","48520"
"2023-08-08","경주시","2666285","812685","303565","55693"
"2023-08-09","경주시","2100948","530753","216961","29960"
"2023-08-10","경주시","1451497","400392","223532","14501"
"2023-08-11","경주시","2892338","845537","276765","60924"
"2023-08-12","경주시","4161926","1569280","398603","79736"
"2023-08-13","경주시","4188223","1871441","412075","112261"
"2023-08-14","경주시","3527711","1324014","299736","55005"
"2023-08-15","경주시","3570144","1417893","327910","86943"
"2023-08-16","경주시","2664247","794937","257364","33884"
"2023-08-17","경주시","2765620","826200","207995","38718"
"2023-08-18","경주시","2697112","770381","271918","34817"
"2023-08-19","경주시","3454916","1335253","301776","67692"
"2023-08-20","경주시","3249495","1328965","321214","62476"
"2023-08-21","경주시","2379585","653190","165278","23995"
"2023-08-22","경주시","2360079","633266","145244","32145"
"2023-08-23","경주시","2274458","596305","132826","23218"
"2023-08-24","경주시","2022229","515545","129231","21475"
"2023-08-25","경주시","2646619","714676","181475","23960"
"2023-08-26","경주시","3724641","1336572","351310","70542"
"2023-08-27","경주시","3309331","1352037","267248","68034"
"2023-08-28","경주시","2289951","665292","138327","18836"
"2023-08-29","경주시","2226584","548071","162341","11719"
"2023-08-30","경주시","2115669","483465","111245","10337"
"2023-08-31","경주시","2165708","485178","105323","9425"
"2023-09-01","경주시","2226317","579746","146509","13112"
"2023-09-02","경주시","3315201","1175171","295631","34106"
"2023-09-03","경주시","3015581","1170219","323904","39487"
"2023-09-04","경주시","2190393","523872","86057","9554"
"2023-09-05","경주시","2175778","471328","75071","14163"
"2023-09-06","경주시","2022802","463945","61638","10673"
"2023-09-07","경주시","2179121","551820","86751","17031"
"2023-09-08","경주시","2520943","680696","112111","16016"
"2023-09-09","경주시","3555157","1329561","323047","41454"
"2023-09-10","경주시","3259830","1265861","356193","40641"
"2023-09-11","경주시","2123721","532488","77353","12892"
"2023-09-12","경주시","2234491","517665","136433","10632"
"2023-09-13","경주시","2139545","461200","128024","6279"
"2023-09-14","경주시","2120327","468026","146609","5596"
"2023-09-15","경주시","2419961","646697","122900","11445"
"2023-09-16","경주시","2891638","1027954","355639","28611"
"2023-09-17","경주시","2592561","955520","178703","24170"
"2023-09-18","경주시","2159939","493602","111899","10523"
"2023-09-19","경주시","2205751","467844","76078","8088"
"2023-09-20","경주시","2064911","447279","74073","5685"
"2023-09-21","경주시","2208438","516581","103090","25250"
"2023-09-22","경주시","2647300","609531","166213","10247"
"2023-09-23","경주시","3371329","1207811","222173","26866"
"2023-09-24","경주시","3138076","1089171","209861","29349"
"2023-09-25","경주시","2238448","427930","66977","11194"
"2023-09-26","경주시","2086536","443142","83682","5928"
"2023-09-27","경주시","2599157","559320","113427","11808"
"2023-09-28","경주시","4195275","1376721","336875","42946"
"2023-09-29","경주시","3575788","1422225","345429","57433"
"2023-09-30","경주시","5728237","2533763","434003","67854"
"2023-10-01","경주시","5199975","2307107","498841","81768"
"2023-10-02","경주시","4314416","1851263","324123","62322"
"2023-10-03","경주시","2888818","1057725","213594","37328"
"2023-10-04","경주시","2061433","455294","104527","11349"
"2023-10-05","경주시","2212205","473758","230255","9046"
"2023-10-06","경주시","2436302","582341","125389","10049"
"2023-10-07","경주시","3832514","1339783","380442","33925"
"2023-10-08","경주시","4269942","1878967","376425","70974"
"2023-10-09","경주시","3414871","1319541","259631","41634"
"2023-10-10","경주시","2107962","517807","84869","11730"
"2023-10-11","경주시","2321373","547807","59453","13936"
"2023-10-12","경주시","2324428","578061","110833","9714"
"2023-10-13","경주시","2710772","711654","156108","34212"
"2023-10-14","경주시","3483973","1294693","238141","28838"
"2023-10-15","경주시","3362753","1270008","373867","40485"
"2023-10-16","경주시","2327523","567982","117098","15331"
"2023-10-17","경주시","2257324","566309","97232","11959"
"2023-10-18","경주시","2276394","555227","76703","8456"
"2023-10-19","경주시","2275736","590231","118032","9483"
"2023-10-20","경주시","2707501","772399","142188","11593"
"2023-10-21","경주시","3894457","1527614","270334","42142"
"2023-10-22","경주시","3326867","1404195","251717","33459"
"2023-10-23","경주시","2365267","634412","114260","13798"
"2023-10-24","경주시","2224002","564294","107449","9055"
"2023-10-25","경주시","2370518","555576","188599","13728"
"2023-10-26","경주시","2290706","625290","118407","7801"
"2023-10-27","경주시","2806837","761630","163827","82379"
"2023-10-28","경주시","4066680","1607011","365426","39697"
"2023-10-29","경주시","3614629","1520778","319131","34259"
"2023-10-30","경주시","2286186","648430","130026","9902"
"2023-10-31","경주시","2342735","643064","126597","9300"
"2023-11-01","경주시","2120741","542143","106438","7444"
"2023-11-02","경주시","2417608","635942","144872","8002"
"2023-11-03","경주시","2704065","853720","146294","22174"
"2023-11-04","경주시","3627435","1441461","256579","30886"
"2023-11-05","경주시","3129576","1332500","304935","37358"
"2023-11-06","경주시","1994738","561194","102654","10699"
"2023-11-07","경주시","2173708","567945","79007","7413"
"2023-11-08","경주시","2260028","572781","104451","10852"
"2023-11-09","경주시","2323330","634314","117919","8099"
"2023-11-10","경주시","2581788","767321","133406","15388"
"2023-11-11","경주시","3722914","1445298","308023","36547"
"2023-11-12","경주시","3503462","1376111","302315","32420"
"2023-11-13","경주시","2166994","568505","109577","12295"
"2023-11-14","경주시","2152121","522801","131318","8036"
"2023-11-15","경주시","2130229","533768","94786","6993"
"2023-11-16","경주시","2145014","562006","156161","8873"
"2023-11-17","경주시","2681474","759061","166041","15712"
"2023-11-18","경주시","3548349","1313297","417629","34859"
"2023-11-19","경주시","3203125","1261072","199381","36483"
"2023-11-20","경주시","2058072","527008","114350","9658"
"2023-11-21","경주시","2049421","454965","76831","5789"
"2023-11-22","경주시","2128486","472283","164373","9422"
"2023-11-23","경주시","2053029","490973","86284","9636"
"2023-11-24","경주시","2418105","633057","163243","49604"
"2023-11-25","경주시","3341945","1226926","245867","29041"
"2023-11-26","경주시","2913667","1114662","200751","34017"
"2023-11-27","경주시","2049219","487885","101184","11616"
"2023-11-28","경주시","1893418","415277","89000","8563"
"2023-11-29","경주시","1956995","408585","147297","7090"
"2023-11-30","경주시","1891733","451072","76701","7810"
"2023-12-01","경주시","2225122","538456","171756","12221"
"2023-12-02","경주시","3074961","1014035","343748","27217"
"2023-12-03","경주시","2719151","959812","245088","32731"
"2023-12-04","경주시","1944396","409749","65551","8942"
"2023-12-05","경주시","1814705","382087","78608","6802"
"2023-12-06","경주시","1867266","394708","94712","6704"
"2023-12-07","경주시","1910919","419703","103176","6561"
"2023-12-08","경주시","2263454","587307","157273","8884"
"2023-12-09","경주시","3437296","1183094","413372","34990"
"2023-12-10","경주시","2709019","1057626","295079","29883"
"2023-12-11","경주시","1510068","352856","94698","9675"
"2023-12-12","경주시","1850372","380012","130718","7584"
"2023-12-13","경주시","1882878","417485","77562","9061"
"2023-12-14","경주시","1751011","384497","143164","9854"
"2023-12-15","경주시","1849183","451464","122883","15646"
"2023-12-16","경주시","3160688","1047393","452117","22865"
"2023-12-17","경주시","2617137","941846","455316","26451"
"2023-12-18","경주시","1787240","423989","109206","11010"
"2023-12-19","경주시","1827171","392441","76559","9116"
"2023-12-20","경주시","1727670","387270","67577","11055"
"2023-12-21","경주시","1862817","437560","102890","23061"
"2023-12-22","경주시","2101908","535273","160359","12419"
"2023-12-23","경주시","3247521","1197412","307912","37806"
"2023-12-24","경주시","3533439","1592359","296476","63992"
"2023-12-25","경주시","2790095","1131145","261922","43435"
"2023-12-26","경주시","2107208","609179","150432","19099"
"2023-12-27","경주시","2307874","637884","165507","19191"
"2023-12-28","경주시","2362580","760693","154985","21679"
"2023-12-29","경주시","2605655","856868","198532","41772"
"2023-12-30","경주시","3355372","1297969","311860","38687"
"2023-12-31","경주시","3600751","1630495","307798","51045"
"2024-01-01","경주시","2714028","1142155","239887","39340"
"2024-01-02","경주시","1767577","458869","124306","12185"
"2024-01-03","경주시","1706601","403454","79945","12821"
"2024-01-04","경주시","1759240","406578","80301","9702"
"2024-01-05","경주시","2023149","502342","140493","29609"
"2024-01-06","경주시","2413495","875000","190061","20997"
"2024-01-07","경주시","2100246","843551","190466","28651"
"2024-01-08","경주시","1707950","408626","85553","7840"
"2024-01-09","경주시","1726758","414978","96781","7749"
"2024-01-10","경주시","1739304","423985","78049","24200"
"2024-01-11","경주시","1839512","458457","102834","11458"
"2024-01-12","경주시","2092719","564122","139037","9379"
"2024-01-13","경주시","2634710","983416","205523","29249"
"2024-01-14","경주시","2542273","1049134","260529","29464"
"2024-01-15","경주시","1744338","481435","82404","15490"
"2024-01-16","경주시","1786231","433044","99831","10357"
"2024-01-17","경주시","1769919","419797","82930","7116"
"2024-01-18","경주시","1577460","396529","89937","7129"
"2024-01-19","경주시","1989758","543315","152501","12693"
"2024-01-20","경주시","2491545","954169","279408","21459"
"2024-01-21","경주시","2388342","1023703","193211","27792"
"2024-01-22","경주시","1694590","462072","98874","8158"
"2024-01-23","경주시","1621269","389101","59619","9783"
"2024-01-24","경주시","1732372","439656","109796","13532"
"2024-01-25","경주시","1900562","485803","150538","9178"
"2024-01-26","경주시","2030230","563594","116252","13816"
"2024-01-27","경주시","3023644","1143680","309042","32948"
"2024-01-28","경주시","2468313","1035923","225051","32631"
"2024-01-29","경주시","1930474","505025","93190","10658"
"2024-01-30","경주시","1842208","469951","79770","27672"
"2024-01-31","경주시","1685699","450235","52566","10335"
"2024-02-01","경주시","1705745","395214","85837","5603"
"2024-02-02","경주시","1793012","488391","83146","12312"
"2024-02-03","경주시","2545329","904868","280713","19418"
"2024-02-04","경주시","2052321","814421","124720","24738"
"2024-02-05","경주시","1536648","354591","71500","8290"
"2024-02-06","경주시","1805617","372552","40541","8710"
"2024-02-07","경주시","1846267","411811","53471","9004"
"2024-02-08","경주시","2047192","481834","69318","10170"
"2024-02-09","경주시","3170549","1155844","270303","23241"
"2024-02-10","경주시","3011677","1222611","229016","33381"
"2024-02-11","경주시","3417273","1494602","294780","35170"
"2024-02-12","경주시","2520145","1004349","186140","31948"
"2024-02-13","경주시","1859124","482357","90464","17162"
"2024-02-14","경주시","1715031","443366","69456","13741"
"2024-02-15","경주시","1785526","444515","82954","13037"
"2024-02-16","경주시","2225141","644868","139644","11740"
"2024-02-17","경주시","3111762","1194798","255314","32174"
"2024-02-18","경주시","2647819","1098427","248714","34778"
"2024-02-19","경주시","1987583","514773","260013","12111"
"2024-02-20","경주시","1653603","429242","85744","13837"
"2024-02-21","경주시","1779258","407644","148924","9380"
"2024-02-22","경주시","1850887","479201","103265","11725"
"2024-02-23","경주시","2299558","648440","185784","18484"
"2024-02-24","경주시","3104664","1150102","378621","34231"
"2024-02-25","경주시","2728053","1133999","207024","44397"
"2024-02-26","경주시","2252925","648841","160958","23110"
"2024-02-27","경주시","2475209","661687","149081","23236"
"2024-02-28","경주시","2459279","718322","139044","22409"
"2024-02-29","경주시","2459443","775254","214408","21338"
"2024-03-01","경주시","4232756","1729862","479345","55579"
"2024-03-02","경주시","3708011","1679814","255341","49423"
"2024-03-03","경주시","2673048","1016836","210591","33342"
"2024-03-04","경주시","1717326","337014","76921","8605"
"2024-03-05","경주시","1581946","294285","74788","8060"
"2024-03-06","경주시","1680581","324054","45898","9873"
"2024-03-07","경주시","1758816","356316","46214","5226"
"2024-03-08","경주시","2283603","490205","296755","8397"
"2024-03-09","경주시","2791492","1012301","227867","33334"
"2024-03-10","경주시","2417895","969241","119772","29472"
"2024-03-11","경주시","1678674","345945","51431","20135"
"2024-03-12","경주시","1660875","321162","52060","15493"
"2024-03-13","경주시","1965334","416066","61854","6196"
"2024-03-14","경주시","2132420","476334","132197","6009"
"2024-03-15","경주시","2334133","588812","178851","10294"
"2024-03-16","경주시","3228220","1221694","240614","37637"
"2024-03-17","경주시","2833852","1070966","263488","69992"
"2024-03-18","경주시","1941072","420022","78370","9447"
"2024-03-19","경주시","1920073","400125","98566","6241"
"2024-03-20","경주시","1980085","451508","52096","6929"
"2024-03-21","경주시","2238589","516951","186977","8465"
"2024-03-22","경주시","2486940","722897","163251","10889"
"2024-03-23","경주시","3725398","1505277","334136","34572"
"2024-03-24","경주시","3005435","1277968","251544","39913"
"2024-03-25","경주시","2032193","552570","196041","9858"
"2024-03-26","경주시","1912108","492034","125052","8832"
"2024-03-27","경주시","2434912","655593","224266","12839"
"2024-03-28","경주시","2067662","602314","191757","9904"
"2024-03-29","경주시","2929919","1035682","147575","17510"
"2024-03-30","경주시","4444893","1949981","317905","35600"
"2024-03-31","경주시","3837884","1818297","249095","33387"
"2024-04-01","경주시","2685471","982482","131484","15690"
"2024-04-02","경주시","2678108","916149","155015","18819"
"2024-04-03","경주시","1868441","579221","139131","7843"
"2024-04-04","경주시","2627813","828757","170141","10707"
"2024-04-05","경주시","3155073","1093951","215982","14492"
"2024-04-06","경주시","4415219","2037713","272856","41087"
"2024-04-07","경주시","4067208","1870600","335411","29602"
"2024-04-08","경주시","2578077","780059","147048","12376"
"2024-04-09","경주시","2489188","771533","102309","10477"
"2024-04-10","경주시","3017430","1230101","183914","29018"
"2024-04-11","경주시","2374803","710221","153225","9858"
"2024-04-12","경주시","2872884","875552","166483","12748"
"2024-04-13","경주시","3906929","1549798","265224","34433"
"2024-04-14","경주시","3466035","1431746","314055","32145"
"2024-04-15","경주시","1998679","503995","65772","11311"
"2024-04-16","경주시","2075840","505588","78433","5832"
"2024-04-17","경주시","2298866","561048","147135","5577"
"2024-04-18","경주시","2336510","605429","127073","8173"
"2024-04-19","경주시","2738224","791154","178749","15847"
"2024-04-20","경주시","3378089","1330802","312767","26797"
"2024-04-21","경주시","2802568","1172806","255138","25838"
"2024-04-22","경주시","2203353","580904","191723","5797"
"2024-04-23","경주시","2143414","499804","108579","4803"
"2024-04-24","경주시","2041257","462026","83549","15433"
"2024-04-25","경주시","2250649","557633","135896","11121"
"2024-04-26","경주시","2520340","695881","157342","16588"
"2024-04-27","경주시","3898151","1501263","395666","43527"
"2024-04-28","경주시","3137261","1342803","205201","38694"
"2024-04-29","경주시","1972749","515500","128479","13420"
"2024-04-30","경주시","2161586","550462","109654","9910"
"2024-05-01","경주시","2409596","799457","109813","24954"
"2024-05-02","경주시","2415167","625771","178515","12478"
"2024-05-03","경주시","2696053","787729","171400","16708"
"2024-05-04","경주시","4692792","1945774","371699","45249"
"2024-05-05","경주시","4396977","2063783","327839","73667"
"2024-05-06","경주시","3323025","1303553","364789","43048"
"2024-05-07","경주시","1897568","419410","82254","6627"
"2024-05-08","경주시","2208611","497237","78671","9586"
"2024-05-09","경주시","2312173","532392","152008","26010"
"2024-05-10","경주시","2557001","666833","148545","9647"
"2024-05-11","경주시","3254694","1137401","322008","25042"
"2024-05-12","경주시","2816192","1126788","245748","25150"
"2024-05-13","경주시","2153890","541071","94547","8870"
"2024-05-14","경주시","2300536","587291","122060","9716"
"2024-05-15","경주시","2876910","1037107","146161","20662"
"2024-05-16","경주시","2273850","585473","117846","58174"
"2024-05-17","경주시","2687041","707624","193632","12930"
"2024-05-18","경주시","3498807","1343535","208211","37211"
"2024-05-19","경주시","3290030","1241238","465879","37130"
"2024-05-20","경주시","2142568","552794","79715","8864"
"2024-05-21","경주시","2151562","542892","88972","10527"
"2024-05-22","경주시","2152485","496803","87313","6132"
"2024-05-23","경주시","2136122","537771","86987","5681"
"2024-05-24","경주시","2459734","719176","112778","17082"
"2024-05-25","경주시","3496737","1303751","244007","28795"
"2024-05-26","경주시","3088413","1204724","334408","32615"
"2024-05-27","경주시","1990326","517205","98322","11338"
"2024-05-28","경주시","2081129","455219","102984","6944"
"2024-05-29","경주시","2112495","459451","108896","11714"
"2024-05-30","경주시","2093950","504566","82283","9157"
"2024-05-31","경주시","2536128","687078","195097","10813"
"2024-06-01","경주시","3332200","1225560","237821","31930"
"2024-06-02","경주시","2881881","1150501","185910","35252"
"2024-06-03","경주시","2078754","504932","98607","7070"
"2024-06-04","경주시","2050795","485498","74068","5614"
"2024-06-05","경주시","2296225","543833","152797","5905"
"2024-06-06","경주시","3969939","1619905","317937","34512"
"2024-06-07","경주시","3770991","1481628","408028","38854"
"2024-06-08","경주시","3639639","1549598","323697","34061"
"2024-06-09","경주시","3019112","1125856","329572","26890"
"2024-06-10","경주시","1999845","492000","65530","8448"
"2024-06-11","경주시","1975878","456439","66933","5794"
"2024-06-12","경주시","2025978","461953","59259","8679"
"2024-06-13","경주시","2177515","504570","129967","10074"
"2024-06-14","경주시","2475403","635070","179865","10308"
"2024-06-15","경주시","3253650","1194237","174979","31580"
"2024-06-16","경주시","2995628","1159505","254295","34914"
"2024-06-17","경주시","2098056","519538","96737","10260"
"2024-06-18","경주시","2152186","441601","199997","7001"
"2024-06-19","경주시","2118234","428552","68701","6919"
"2024-06-20","경주시","2182546","504548","110151","7120"
"2024-06-21","경주시","2527958","647952","163489","15267"
"2024-06-22","경주시","3114675","1091880","326458","31299"
"2024-06-23","경주시","2797773","1089861","199401","36461"
"2024-06-24","경주시","2111051","544829","104864","17782"
"2024-06-25","경주시","2226113","493016","140147","9262"
"2024-06-26","경주시","2120670","507045","107634","11154"
"2024-06-27","경주시","2034107","502429","100243","7400"
"2024-06-28","경주시","2524400","661081","199574","14076"
"2024-06-29","경주시","3288788","1103604","425026","32595"
"2024-06-30","경주시","2399494","914131","225626","25660"
"2024-07-01","경주시","1838033","402864","94613","9321"
"2024-07-02","경주시","1528754","307542","47356","7388"
"2024-07-03","경주시","1906638","415732","63619","7200"
"2024-07-04","경주시","2026188","446834","105540","8234"
"2024-07-05","경주시","2283449","583930","112117","30900"
"2024-07-06","경주시","3068429","1100144","231427","111374"
"2024-07-07","경주시","2634607","976896","241473","56175"
"2024-07-08","경주시","1957150","452776","101073","13284"
"2024-07-09","경주시","1575608","372401","62115","12052"
"2024-07-10","경주시","1701086","342935","152424","6247"
"2024-07-11","경주시","2010551","435439","98517","7837"
"2024-07-12","경주시","2559898","588365","405191","13065"
"2024-07-13","경주시","3235509","1136609","254953","55438"
"2024-07-14","경주시","2364588","980221","200471","30303"
"2024-07-15","경주시","1917579","456850","127461","15465"
"2024-07-16","경주시","1825257","420510","89147","6754"
"2024-07-17","경주시","2039947","456575","84601","11829"
"2024-07-18","경주시","2100079","518713","106784","18816"
"2024-07-19","경주시","2297236","585537","111817","11564"
"2024-07-20","경주시","3191501","1127964","239834","136902"
"2024-07-21","경주시","2899454","1148081","258842","33924"
"2024-07-22","경주시","2157196","567545","96712","12691"
"2024-07-23","경주시","2161917","511798","147439","10809"
"2024-07-24","경주시","2220264","528747","120557","11425"
"2024-07-25","경주시","2351569","606122","166294","14575"
"2024-07-26","경주시","2573647","723568","208742","18722"
"2024-07-27","경주시","3509956","1359027","302080","39663"
"2024-07-28","경주시","3597806","1477226","360200","52735"
"2024-07-29","경주시","3125188","1153529","288701","39314"
"2024-07-30","경주시","3102197","1108686","338446","39610"
"2024-07-31","경주시","3111944","1132162","317503","44000"
"2024-08-01","경주시","3350280","1226737","356010","42329"
"2024-08-02","경주시","3434030","1321466","338597","45372"
"2024-08-03","경주시","3904350","1611930","387528","52184"
"2024-08-04","경주시","3299904","1334397","317796","64819"
"2024-08-05","경주시","2654862","872412","208773","25429"
"2024-08-06","경주시","2734275","845342","208923","23147"
"2024-08-07","경주시","2562910","777662","190235","23375"
"2024-08-08","경주시","2700448","777632","191715","27663"
"2024-08-09","경주시","2852350","872533","210469","59352"
"2024-08-10","경주시","3555563","1349387","346506","39609"
"2024-08-11","경주시","3173377","1312081","293310","36104"
"2024-08-12","경주시","2692523","803571","208475","20161"
"2024-08-13","경주시","2679206","765399","167725","23215"
"2024-08-14","경주시","2712657","864153","185867","19719"
"2024-08-15","경주시","3686456","1462324","332433","41399"
"2024-08-16","경주시","3402201","1247139","232380","33885"
"2024-08-17","경주시","3861482","1620127","350293","42173"
"2024-08-18","경주시","3136992","1239765","341027","32024"
"2024-08-19","경주시","2384961","614887","181539","12505"
"2024-08-20","경주시","1981947","494978","112273","14023"
"2024-08-21","경주시","2145809","507797","133530","15420"
"2024-08-22","경주시","2145147","524012","102576","9395"
"2024-08-23","경주시","2491821","696551","133138","12111"
"2024-08-24","경주시","3403305","1281571","295012","33299"
"2024-08-25","경주시","3202716","1209164","515132","40751"
"2024-08-26","경주시","2222098","607744","123248","16220"
"2024-08-27","경주시","2168400","548506","111919","13458"
"2024-08-28","경주시","2073287","515951","97221","11393"
"2024-08-29","경주시","2021473","533041","82817","14403"
"2024-08-30","경주시","2375523","698494","100332","13186"
"2024-08-31","경주시","3489472","1237300","307726","35080"
"2024-09-01","경주시","2868450","1139959","208749","30314"
"2024-09-02","경주시","1819500","439386","73200","7536"
"2024-09-03","경주시","1966025","393996","85116","6166"
"2024-09-04","경주시","1950494","422282","91050","25607"
"2024-09-05","경주시","2125780","466830","93003","6716"
"2024-09-06","경주시","2274630","592470","89337","10033"
"2024-09-07","경주시","3084731","1069610","186970","26059"
"2024-09-08","경주시","2737813","1072154","177829","26311"
"2024-09-09","경주시","1979717","442332","73896","8052"
"2024-09-10","경주시","2134772","443149","94644","5022"
"2024-09-11","경주시","2011776","406712","106201","2910"
"2024-09-12","경주시","1986900","394896","68407","5227"
"2024-09-13","경주시","2411996","493217","261982","13031"
"2024-09-14","경주시","3573561","1272223","263219","40452"
"2024-09-15","경주시","4286415","1879141","264398","53623"
"2024-09-16","경주시","4246167","1853226","245577","61673"
"2024-09-17","경주시","3448492","1453212","308572","51440"
"2024-09-18","경주시","2681986","1040115","166190","32148"
"2024-09-19","경주시","2071421","574980","99921","40585"
"2024-09-20","경주시","1984492","531938","145753","17228"
"2024-09-21","경주시","1931785","728375","131983","24911"
"2024-09-22","경주시","2258877","888572","98932","34860"
"2024-09-23","경주시","1978701","453386","66481","9038"
"2024-09-24","경주시","2041351","462454","73510","8074"
"2024-09-25","경주시","2154832","494028","93527","13074"
"2024-09-26","경주시","2111819","511154","83167","7264"
"2024-09-27","경주시","2343533","607668","118297","9174"
"2024-09-28","경주시","3083818","1146947","259558","40435"
"2024-09-29","경주시","3057048","1301134","142715","36169"
"2024-09-30","경주시","2476367","687964","169934","16842"
"2024-10-01","경주시","2906860","1075854","143275","29951"
"2024-10-02","경주시","2554028","800994","135952","19873"
"2024-10-03","경주시","3349158","1372973","245046","65026"
"2024-10-04","경주시","3518913","1369257","202314","42375"
"2024-10-05","경주시","4028787","1747302","333843","41434"
"2024-10-06","경주시","2687558","1088197","227569","28297"
"2024-10-07","경주시","1963222","519709","131507","9920"
"2024-10-08","경주시","2317582","601637","129420","11890"
"2024-10-09","경주시","2908160","1102794","115793","29325"
"2024-10-10","경주시","2337533","646987","102755","11250"
"2024-10-11","경주시","2600258","772669","124655","14279"
"2024-10-12","경주시","3580623","1492827","177049","33574"
"2024-10-13","경주시","3380035","1358418","311193","33996"
"2024-10-14","경주시","2011022","540127","101808","10045"
"2024-10-15","경주시","2081613","491874","104511","7544"
"2024-10-16","경주시","2195677","579862","84671","6032"
"2024-10-17","경주시","2237257","596691","76037","9463"
"2024-10-18","경주시","2282838","683844","111338","9882"
"2024-10-19","경주시","3366051","1374148","338686","29321"
"2024-10-20","경주시","3224618","1346569","247773","31389"
"2024-10-21","경주시","2063363","556572","83494","8759"
"2024-10-22","경주시","1692654","437497","81524","10032"
"2024-10-23","경주시","2241626","536851","110367","5943"
"2024-10-24","경주시","2259009","616563","99836","8175"
"2024-10-25","경주시","2691337","802705","155828","12340"
"2024-10-26","경주시","4011551","1606296","341819","35100"
"2024-10-27","경주시","3289700","1435524","268197","30730"
"2024-10-28","경주시","2124106","615949","109967","10251"
"2024-10-29","경주시","2198870","547136","133218","5342"
"2024-10-30","경주시","2221823","609688","147656","10428"
"2024-10-31","경주시","2235024","679406","109581","6977"
"2024-11-01","경주시","2208266","676328","142404","9866"
"2024-11-02","경주시","3477923","1412209","292930","30520"
"2024-11-03","경주시","3377923","1459862","204111","31826"
"2024-11-04","경주시","2091211","606137","94118","9153"
"2024-11-05","경주시","1999151","536246","90801","7614"
"2024-11-06","경주시","2113067","528703","107079","5608"
"2024-11-07","경주시","2141862","602148","101948","8045"
"2024-11-08","경주시","2642381","776628","117426","9863"
"2024-11-09","경주시","3864311","1540899","320935","39853"
"2024-11-10","경주시","3339177","1443824","295327","42339"
"2024-11-11","경주시","2239653","637479","118714","11069"
"2024-11-12","경주시","2225309","581250","97726","9757"
"2024-11-13","경주시","2140870","552881","111840","8537"
"2024-11-14","경주시","2172232","602392","78305","10093"
